"","chr","pos","neg_log10p"
"215","chrX",4596075,0.796661149024783
"216","chrX",4616075,0.779292050592624
"217","chrX",4636075,0.827025746028319
"218","chrX",4656075,0.731492335295894
"219","chrX",4676075,0.684533175327423
"220","chrX",4696075,0.706488564660734
"221","chrX",4716075,0.628129053669206
"222","chrX",4736075,0.527842582020975
"223","chrX",4756075,0.643273103185525
"224","chrX",4776075,0.52575260229516
"225","chrX",4796075,0.559835298654629
"226","chrX",4816075,0.484658952639006
"227","chrX",4836075,0.530998197357095
"228","chrX",4856075,0.354133405535702
"229","chrX",4876075,0.358255379943506
"230","chrX",4896075,0.355165116933642
"231","chrX",4916075,0.409556826226281
"232","chrX",4936075,0.413713282872648
"233","chrX",4956075,0.51612240906808
"234","chrX",4976075,0.663632206526906
"235","chrX",4996075,0.817855864370795
"236","chrX",5016075,0.898135165871667
"237","chrX",5036075,0.956389302804299
"238","chrX",5056075,0.890070781963806
"239","chrX",5076075,0.76761879522842
"240","chrX",5096075,0.579525841961984
"241","chrX",5116075,0.466759600682806
"242","chrX",5136075,0.374058148341239
"243","chrX",5156075,0.422922268874913
"244","chrX",5176075,0.344331591816517
"245","chrX",5196075,0.322831831091656
"246","chrX",5216075,0.362753919734665
"247","chrX",5236075,0.40354692158937
"248","chrX",5256075,0.505848671588837
"249","chrX",5276075,0.533567052980623
"250","chrX",5296075,0.6526907140254
"251","chrX",5316075,0.797415921021452
"252","chrX",5336075,0.667775002147148
"253","chrX",5356075,0.438519200752783
"254","chrX",5376075,0.501663371842628
"255","chrX",5396075,0.889354426341372
"256","chrX",5416075,0.775972290371839
"257","chrX",5436075,0.990327453667041
"258","chrX",5456075,1.1641727542108
"259","chrX",5476075,1.37610495940466
"260","chrX",5496075,1.34755447892002
"261","chrX",5516075,1.19656733007779
"262","chrX",5536075,1.31387078823333
"263","chrX",5556075,1.15829392757479
"264","chrX",5576075,1.1054674776892
"265","chrX",5596075,1.16845498882244
"266","chrX",5616075,1.21629516190307
"267","chrX",5636075,1.0836043984531
"268","chrX",5656075,0.894431564676106
"269","chrX",5676075,0.852473883539116
"270","chrX",5696075,0.630095793921562
"271","chrX",5716075,0.445533780474283
"272","chrX",5736075,0.502017741761422
"273","chrX",5756075,0.532395823653464
"274","chrX",5776075,0.386303566263731
"275","chrX",5796075,0.211286025233804
"276","chrX",5816075,0.211344345409798
"277","chrX",5836075,0.10759491135073
"278","chrX",5856075,0.10085601167047
"279","chrX",5876075,0.0908344121354645
"280","chrX",5896075,0.0685992129706487
"281","chrX",5916075,0.0658360644707905
"282","chrX",5936075,0.0649407171834667
"283","chrX",5956075,0.0652793459838644
"284","chrX",5976075,0.0565136259301655
"285","chrX",5996075,0.0611242455799996
"286","chrX",6016075,0.144841290844686
"287","chrX",6036075,0.14039049833708
"288","chrX",6056075,0.228796562641404
"289","chrX",6076075,0.142953781023674
"290","chrX",6096075,0.176398526411614
"291","chrX",6116075,0.228212965874502
"292","chrX",6136075,0.2471985915805
"293","chrX",6156075,0.216014297853541
"294","chrX",6176075,0.366735538251594
"295","chrX",6196075,0.309939335383059
"296","chrX",6216075,0.498807449050535
"297","chrX",6236075,0.666430931795322
"298","chrX",6256075,0.667114536244224
"299","chrX",6276075,0.740747744910554
"300","chrX",6296075,0.962365530626622
"301","chrX",6316075,0.943225774315109
"302","chrX",6336075,0.710124641134507
"303","chrX",6356075,0.82194275899455
"304","chrX",6376075,0.803481726353114
"305","chrX",6396075,1.0625821355428
"306","chrX",6416075,1.18513413432334
"307","chrX",6436075,1.40290632067447
"308","chrX",6456075,1.74873452835629
"309","chrX",6476075,1.74358277365677
"310","chrX",6496075,1.71428132599813
"311","chrX",6516075,1.52068596186408
"312","chrX",6536075,1.62876760349321
"313","chrX",6556075,1.59279843081579
"314","chrX",6576075,1.35162406917741
"315","chrX",6596075,1.07994431983596
"316","chrX",6616075,1.1015380074856
"317","chrX",6636075,0.948747830874457
"318","chrX",6656075,1.00514760151327
"319","chrX",6676075,0.994253951605745
"320","chrX",6696075,0.947439099120899
"321","chrX",6716075,0.642772941308975
"322","chrX",6736075,0.654927956636147
"323","chrX",6756075,0.577803978285817
"324","chrX",6776075,0.545881010418216
"325","chrX",6796075,0.52682169686288
"326","chrX",6816075,0.497793608827268
"327","chrX",6836075,0.460248405196014
"328","chrX",6856075,0.322012108884401
"329","chrX",6876075,0.306724425849586
"330","chrX",6896075,0.309284902008972
"331","chrX",6916075,0.319182496245326
"332","chrX",6936075,0.344146082321973
"333","chrX",6956075,0.354878344590295
"334","chrX",6976075,0.377444137706259
"335","chrX",6996075,0.359505083719265
"336","chrX",7016075,0.320503783556096
"337","chrX",7036075,0.329745275739682
"338","chrX",7056075,0.402880701427254
"339","chrX",7076075,0.37273325878708
"340","chrX",7096075,0.378578695801775
"341","chrX",7116075,0.332270671542218
"342","chrX",7136075,0.271571106687171
"343","chrX",7156075,0.21685849758948
"344","chrX",7176075,0.187734640908352
"345","chrX",7196075,0.141661390589304
"346","chrX",7216075,0.123610617791366
"347","chrX",7236075,0.114698026192036
"348","chrX",7256075,0.1298616948225
"349","chrX",7276075,0.0934645014039126
"350","chrX",7296075,0.0884674868959944
"351","chrX",7316075,0.072631138280187
"352","chrX",7336075,0.0681900839123673
"353","chrX",7356075,0.0782597913721261
"354","chrX",7376075,0.0704614546091599
"355","chrX",7396075,0.0795840261767168
"356","chrX",7416075,0.0650650890701255
"357","chrX",7436075,0.0721764934958249
"358","chrX",7456075,0.046320976582613
"359","chrX",7476075,0.0483303135946367
"360","chrX",7496075,0.0617573618711905
"361","chrX",7516075,0.0723418819031473
"362","chrX",7536075,0.0630269786762528
"363","chrX",7556075,0.050039193131842
"364","chrX",7576075,0.0616270966144656
"365","chrX",7596075,0.0657489233971814
"366","chrX",7616075,0.0721409627552103
"367","chrX",7636075,0.0632423966760298
"368","chrX",7656075,0.0675908791056531
"369","chrX",7676075,0.0587134197674247
"370","chrX",7696075,0.0570209263218654
"371","chrX",7716075,0.0563148483440048
"372","chrX",7736075,0.0552018627988877
"373","chrX",7756075,0.0509405907339543
"374","chrX",7776075,0.0465442165315722
"375","chrX",7796075,0.0422689507837457
"376","chrX",7816075,0.0500904255408869
"377","chrX",7836075,0.0446867067888074
"378","chrX",7856075,0.046512080652956
"379","chrX",7876075,0.043170158851539
"380","chrX",7896075,0.0259944257026918
"381","chrX",7916075,0.023103243329354
"382","chrX",7936075,0.0153595251929405
"383","chrX",7956075,0.0160140327749745
"384","chrX",7976075,0.0295001695045374
"385","chrX",7996075,0.0387970004542014
"386","chrX",8016075,0.0577526152880774
"387","chrX",8036075,0.0758333175653436
"388","chrX",8056075,0.0419675323296894
"389","chrX",8076075,0.0511436887838141
"390","chrX",8096075,0.0859023935413286
"391","chrX",8116075,0.0697763784108964
"392","chrX",8136075,0.142408905167018
"393","chrX",8156075,0.149448569235156
"394","chrX",8176075,0.176712383377413
"395","chrX",8196075,0.192948865992589
"396","chrX",8216075,0.257777928470663
"397","chrX",8236075,0.352529908481598
"398","chrX",8256075,0.415620828263741
"399","chrX",8276075,0.422273020742154
"400","chrX",8296075,0.430966954322718
"401","chrX",8316075,0.408563845523841
"402","chrX",8336075,0.378124264031625
"403","chrX",8356075,0.407973342130701
"404","chrX",8376075,0.409458118145433
"405","chrX",8396075,0.356255380097662
"406","chrX",8416075,0.418626782073424
"407","chrX",8436075,0.331824737829375
"408","chrX",8456075,0.283920987223843
"409","chrX",8476075,0.263551365667759
"410","chrX",8496075,0.269760610667052
"411","chrX",8516075,0.270915475179359
"412","chrX",8536075,0.304025413567775
"413","chrX",8556075,0.322542387133891
"414","chrX",8576075,0.327570507582106
"415","chrX",8596075,0.259176994295455
"416","chrX",8616075,0.229398691933638
"417","chrX",8636075,0.289336267367266
"418","chrX",8656075,0.648849177032177
"419","chrX",8676075,0.802218365584823
"420","chrX",8696075,0.81448135236469
"421","chrX",8716075,0.916230166296172
"422","chrX",8736075,0.883011067726777
"423","chrX",8756075,1.00930616280813
"424","chrX",8776075,1.07814623185006
"425","chrX",8796075,0.932591775327856
"426","chrX",8816075,0.829215482302634
"427","chrX",8836075,0.917884765130713
"428","chrX",8856075,0.945314508129492
"429","chrX",8876075,0.808457826522416
"430","chrX",8896075,0.752571490143638
"431","chrX",8916075,0.74575778186489
"432","chrX",8936075,0.594356788390548
"433","chrX",8956075,0.407064254607188
"434","chrX",8976075,0.382854123628003
"435","chrX",8996075,0.305067398544602
"436","chrX",9016075,0.120249810659001
"437","chrX",9036075,0.145466541671442
"438","chrX",9056075,0.0608240916990729
"439","chrX",9076075,0.0614150277245518
"440","chrX",9096075,0.094516440830899
"441","chrX",9116075,0.0511159909981343
"442","chrX",9136075,0.0937138185627182
"443","chrX",9156075,0.0671885623660854
"444","chrX",9176075,0.058846527651026
"445","chrX",9196075,0.0755921764938416
"446","chrX",9216075,0.0757828092236227
"447","chrX",9236075,0.074669046126338
"448","chrX",9256075,0.122557911102426
"449","chrX",9276075,0.221667601625772
"450","chrX",9296075,0.202547280092696
"451","chrX",9316075,0.300024797655804
"452","chrX",9336075,0.539350575431375
"453","chrX",9356075,0.481492037252219
"454","chrX",9376075,0.514701407555788
"455","chrX",9396075,0.385329700461066
"456","chrX",9416075,0.407573389450064
"457","chrX",9436075,0.481204827463343
"458","chrX",9456075,0.643980725995708
"459","chrX",9476075,0.688906584953534
"460","chrX",9496075,0.748701378733542
"461","chrX",9516075,0.906139144808417
"462","chrX",9536075,1.0672630358709
"463","chrX",9556075,0.923208889707239
"464","chrX",9576075,0.980303933413157
"465","chrX",9596075,0.784889591572284
"466","chrX",9616075,0.738888662003937
"467","chrX",9636075,0.61882309444583
"468","chrX",9656075,0.479639690547574
"469","chrX",9676075,0.317275645431033
"470","chrX",9696075,0.155795581807368
"471","chrX",9716075,0.10229155122219
"472","chrX",9736075,0.0582519826897069
"473","chrX",9756075,0.0505106053163492
"474","chrX",9776075,0.0767938904978034
"475","chrX",9796075,0.0738979342492628
"476","chrX",9816075,0.0730973311689863
"477","chrX",9836075,0.0746179163469646
"478","chrX",9856075,0.117608297377159
"479","chrX",9876075,0.0870423107808631
"480","chrX",9896075,0.183106992667755
"481","chrX",9916075,0.170315654939621
"482","chrX",9936075,0.14855383183338
"483","chrX",9956075,0.11090412724519
"484","chrX",9976075,0.129763559509678
"485","chrX",9996075,0.163672520318428
"486","chrX",10016075,0.133016603757446
"487","chrX",10036075,0.12723619698523
"488","chrX",10056075,0.157262521133799
"489","chrX",10076075,0.257112959194501
"490","chrX",10096075,0.299705760912273
"491","chrX",10116075,0.289196820080382
"492","chrX",10136075,0.303147248340102
"493","chrX",10156075,0.464554411612482
"494","chrX",10176075,0.644572363448116
"495","chrX",10196075,0.660546231900334
"496","chrX",10216075,0.635050246036733
"497","chrX",10236075,0.728351764406733
"498","chrX",10256075,0.749297043682619
"499","chrX",10276075,0.908341965824221
"500","chrX",10296075,0.953601824975344
"501","chrX",10316075,1.06546194597181
"502","chrX",10336075,1.11905183748461
"503","chrX",10356075,1.08102070753388
"504","chrX",10376075,0.95437269146153
"505","chrX",10396075,0.911294524013463
"506","chrX",10416075,0.743531167761516
"507","chrX",10436075,0.765610889587767
"508","chrX",10456075,0.719063887373839
"509","chrX",10476075,0.813175630178275
"510","chrX",10496075,0.626370093457532
"511","chrX",10516075,0.475223450755674
"512","chrX",10536075,0.627860880386067
"513","chrX",10556075,0.508922105237148
"514","chrX",10576075,0.467059929399438
"515","chrX",10596075,0.438236155068685
"516","chrX",10616075,0.432328843777287
"517","chrX",10636075,0.429530903691029
"518","chrX",10656075,0.521005914693287
"519","chrX",10676075,0.545361676077966
"520","chrX",10696075,0.959386579914845
"521","chrX",10716075,1.49483518164102
"522","chrX",10736075,1.37945390415006
"523","chrX",10756075,1.36137417756481
"524","chrX",10776075,1.34848662404677
"525","chrX",10796075,1.26957113802531
"526","chrX",10816075,1.03092309800958
"527","chrX",10836075,0.863454576119334
"528","chrX",10856075,0.806908553102359
"529","chrX",10876075,0.774009294070245
"530","chrX",10896075,0.724517581943666
"531","chrX",10916075,0.703284455595081
"532","chrX",10936075,0.70782983536056
"533","chrX",10956075,0.685737201563236
"534","chrX",10976075,0.422400795484595
"535","chrX",10996075,0.386983639492661
"536","chrX",11016075,0.299877718027721
"537","chrX",11036075,0.300208074218573
"538","chrX",11056075,0.23961118046712
"539","chrX",11076075,0.211428291829435
"540","chrX",11096075,0.110633687488454
"541","chrX",11116075,0.079503432944271
"542","chrX",11136075,0.086443974827371
"543","chrX",11156075,0.104372729527292
"544","chrX",11176075,0.134114726878282
"545","chrX",11196075,0.15302695863808
"546","chrX",11216075,0.16329244668473
"547","chrX",11236075,0.234174488785436
"548","chrX",11256075,0.207525514088298
"549","chrX",11276075,0.194468836326711
"550","chrX",11296075,0.226491055512464
"551","chrX",11316075,0.212768938395259
"552","chrX",11336075,0.237834637574867
"553","chrX",11356075,0.210404132712549
"554","chrX",11376075,0.186368940867942
"555","chrX",11396075,0.168749468595958
"556","chrX",11416075,0.207451979225751
"557","chrX",11436075,0.261309022493678
"558","chrX",11456075,0.265284228978852
"559","chrX",11476075,0.359055026986074
"560","chrX",11496075,0.372808584186501
"561","chrX",11516075,0.553325477936893
"562","chrX",11536075,0.58255094093112
"563","chrX",11556075,0.433094050269219
"564","chrX",11576075,0.556225799421239
"565","chrX",11596075,0.605006297604375
"566","chrX",11616075,0.615551709865692
"567","chrX",11636075,0.529942556617952
"568","chrX",11656075,0.722347873334659
"569","chrX",11676075,0.783076852153903
"570","chrX",11696075,0.851809342719214
"571","chrX",11716075,0.890988908161062
"572","chrX",11736075,0.791246741014015
"573","chrX",11756075,0.857454843670289
"574","chrX",11776075,0.818609445226638
"575","chrX",11796075,0.839352177193425
"576","chrX",11816075,0.799764292174816
"577","chrX",11836075,0.78675352065842
"578","chrX",11856075,0.785429010707336
"579","chrX",11876075,0.860196045743324
"580","chrX",11896075,0.83190687852378
"581","chrX",11916075,0.978437430740075
"582","chrX",11936075,1.09132260220732
"583","chrX",11956075,1.17828868310302
"584","chrX",11976075,1.2108736182418
"585","chrX",11996075,1.41577618601197
"586","chrX",12016075,1.37677377563793
"587","chrX",12036075,1.54307754787611
"588","chrX",12056075,1.77147563155689
"589","chrX",12076075,2.29550030076989
"590","chrX",12096075,2.21266965889052
"591","chrX",12116075,2.07599880748052
"592","chrX",12136075,2.32258465725078
"593","chrX",12156075,2.22976202467442
"594","chrX",12176075,2.37577893063588
"595","chrX",12196075,2.43516576611867
"596","chrX",12216075,2.50704096759447
"597","chrX",12236075,2.44306651687955
"598","chrX",12256075,2.94479043754989
"599","chrX",12276075,2.9209402551217
"600","chrX",12296075,3.32084125720071
"601","chrX",12316075,2.71337526872985
"602","chrX",12336075,2.35948736367462
"603","chrX",12356075,2.27674423610005
"604","chrX",12376075,1.84154758049146
"605","chrX",12396075,1.55022146578818
"606","chrX",12416075,1.83185940782982
"607","chrX",12436075,1.9865038051552
"608","chrX",12456075,1.73526662766003
"609","chrX",12476075,1.97403539575745
"610","chrX",12496075,2.07165818234531
"611","chrX",12516075,2.03508972875845
"612","chrX",12536075,2.16728235996478
"613","chrX",12556075,1.75399677825504
"614","chrX",12576075,1.59465586984973
"615","chrX",12596075,1.34026558299654
"616","chrX",12616075,1.40440542004081
"617","chrX",12636075,1.37301138007429
"618","chrX",12656075,1.37155554537269
"619","chrX",12676075,1.0478769207726
"620","chrX",12696075,1.17532718674028
"621","chrX",12716075,1.52851588129173
"622","chrX",12736075,1.72696417961001
"623","chrX",12756075,1.58806098975033
"624","chrX",12776075,1.64948495443818
"625","chrX",12796075,1.48999366932095
"626","chrX",12816075,1.22305172238197
"627","chrX",12836075,0.913434949122728
"628","chrX",12856075,0.756185096722509
"629","chrX",12876075,0.78952925665496
"630","chrX",12896075,0.825911462754241
"631","chrX",12916075,0.861664774187683
"632","chrX",12936075,0.713523960810623
"633","chrX",12956075,0.559264874925625
"634","chrX",12976075,0.427308787837657
"635","chrX",12996075,0.418461322737151
"636","chrX",13016075,0.347556397413751
"637","chrX",13036075,0.256283361870256
"638","chrX",13056075,0.461553128771668
"639","chrX",13076075,0.603031252167452
"640","chrX",13096075,0.77601749200025
"641","chrX",13116075,1.04521747631591
"642","chrX",13136075,1.08746836069186
"643","chrX",13156075,1.02986014419229
"644","chrX",13176075,0.862786716456651
"645","chrX",13196075,0.408656097319103
"646","chrX",13216075,0.342674375860521
"647","chrX",13236075,0.462234324615699
"648","chrX",13256075,0.890396499457683
"649","chrX",13276075,0.90565929333037
"650","chrX",13296075,0.997565207990203
"651","chrX",13316075,0.876137703167095
"652","chrX",13336075,0.8284926155292
"653","chrX",13356075,0.788181273741396
"654","chrX",13376075,0.56313908140812
"655","chrX",13396075,0.470407140087797
"656","chrX",13416075,0.178738974056713
"657","chrX",13436075,0.436499779784384
"658","chrX",13456075,0.311247484489215
"659","chrX",13476075,0.303781438032203
"660","chrX",13496075,0.254396472393254
"661","chrX",13516075,0.239152774135736
"662","chrX",13536075,0.204782487014453
"663","chrX",13556075,0.212669562072992
"664","chrX",13576075,0.172423294011369
"665","chrX",13596075,0.26480504290637
"666","chrX",13616075,0.255375125044922
"667","chrX",13636075,0.419351133127624
"668","chrX",13656075,0.466386669639182
"669","chrX",13676075,0.385998106994871
"670","chrX",13696075,0.289768641642832
"671","chrX",13716075,0.267387935020715
"672","chrX",13736075,0.338675001981459
"673","chrX",13756075,0.326728733056953
"674","chrX",13776075,0.37408377186749
"675","chrX",13796075,0.412318785718525
"676","chrX",13816075,0.312373936633862
"677","chrX",13836075,0.335059219425804
"678","chrX",13856075,0.260489627199685
"679","chrX",13876075,0.205912498506408
"680","chrX",13896075,0.224203625030709
"681","chrX",13916075,0.186222969904806
"682","chrX",13936075,0.203816174433098
"683","chrX",13956075,0.142502212426971
"684","chrX",13976075,0.120661320686622
"685","chrX",13996075,0.0963236866827855
"686","chrX",14016075,0.134362075697708
"687","chrX",14036075,0.0835899757186608
"688","chrX",14056075,0.0533500803927597
"689","chrX",14076075,0.0565500451822077
"690","chrX",14096075,0.0467178928959074
"691","chrX",14116075,0.0998063003056805
"692","chrX",14136075,0.0583856407694055
"693","chrX",14156075,0.0345451793993954
"694","chrX",14176075,0.0499679786034075
"695","chrX",14196075,0.0598246759133967
"696","chrX",14216075,0.0772473703847252
"697","chrX",14236075,0.0844774266254106
"698","chrX",14256075,0.182489873290809
"699","chrX",14276075,0.201243120099043
"700","chrX",14296075,0.266281135900873
"701","chrX",14316075,0.39676243184376
"702","chrX",14336075,0.541003055386309
"703","chrX",14356075,0.672211530170902
"704","chrX",14376075,0.759482644498955
"705","chrX",14396075,0.804797603611343
"706","chrX",14416075,0.778975281566889
"707","chrX",14436075,0.965570668977987
"708","chrX",14456075,1.03766730967003
"709","chrX",14476075,1.10451707575821
"710","chrX",14496075,1.09741958471249
"711","chrX",14516075,1.03384661177259
"712","chrX",14536075,1.10798886552528
"713","chrX",14556075,1.14517170501864
"714","chrX",14576075,1.0653674258411
"715","chrX",14596075,1.10984080914888
"716","chrX",14616075,1.06981125383816
"717","chrX",14636075,1.0008248655917
"718","chrX",14656075,0.867117754772105
"719","chrX",14676075,0.926200463815924
"720","chrX",14696075,0.874415101610456
"721","chrX",14716075,1.1903070551785
"722","chrX",14736075,1.28747826020998
"723","chrX",14756075,1.34075605346544
"724","chrX",14776075,1.46440085582114
"725","chrX",14796075,1.49088796529772
"726","chrX",14816075,1.361278829044
"727","chrX",14836075,1.89958207978212
"728","chrX",14856075,2.02128355362936
"729","chrX",14876075,2.36155574807096
"730","chrX",14896075,2.3982865176671
"731","chrX",14916075,2.45252719989724
